arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
152.685,1,880000,B,5,900781.901
153.219,1,920000,S,5,900781.901
154.088,1,910000,S,5,900781.901
154.701,1,930000,S,5,900781.901
155.223,1,850000,S,5,900781.901
155.293,1,930000,S,5,900781.901
155.302,1,930000,S,5,900781.901
155.536,1,940000,S,5,900781.901
155.965,1,850000,S,5,900781.901
157.38,1,840000,B,5,874810.5
158.107,1,870000,S,5,874810.5
159.034,1,850000,S,5,874810.5
159.225,1,910000,S,5,874810.5
159.439,1,960000,S,5,874810.5
159.472,1,890000,S,5,874810.5
159.942,1,880000,B,5,874810.5
160.767,1,890000,S,5,874810.5
162.721,1,910000,S,5,874810.5
162.986,1,840000,S,5,874810.5
163.336,1,860000,B,5,874810.5
163.852,1,890000,B,5,895189.956
165.246,1,890000,B,5,895189.956
166.791,1,900000,B,5,895189.956
166.854,1,880000,S,5,895189.956
167.063,1,930000,B,5,895189.956
167.195,1,920000,S,5,895189.956
167.207,1,940000,S,5,895189.956
167.736,1,870000,B,5,895189.956
167.835,1,860000,B,5,895189.956
168.11,1,880000,B,5,895189.956
168.352,1,970000,S,5,895189.956
168.69,1,880000,S,5,895189.956
168.855,1,890000,S,5,895189.956
168.897,1,870000,B,5,895189.956
169.191,1,890000,S,5,895189.956
169.561,1,930000,S,5,895189.956
170.871,1,870000,B,5,895189.956
171.19,1,900000,B,5,895189.956
172.046,1,860000,B,5,895189.956
172.085,1,880000,B,5,895189.956
172.149,1,860000,S,5,895189.956
172.316,1,860000,B,5,895189.956
172.505,1,930000,S,5,895189.956
173.261,1,850000,B,5,895189.956
173.806,1,920000,S,5,895189.956
174.077,1,910000,B,5,895189.956
174.684,1,860000,B,5,895189.956
174.749,1,860000,B,5,895189.956
175.271,1,830000,B,5,857004.729
176.047,1,920000,S,5,865534.0
176.241,1,880000,B,5,865534.0
176.516,1,830000,B,5,865534.0
178.36,1,870000,B,5,865534.0
178.375,1,830000,B,5,865534.0
179.276,1,900000,B,5,865534.0
179.377,1,880000,S,5,865534.0
179.686,1,910000,S,5,865534.0
179.731,1,890000,S,5,865534.0
179.904,1,840000,B,5,865534.0
180.61,1,880000,B,5,865534.0
182.02,1,830000,S,5,865534.0
182.284,1,860000,B,5,865534.0
182.845,1,810000,B,5,865534.0
184.641,1,800000,B,5,865534.0
184.89,1,920000,S,5,865534.0
185.05,1,820000,B,5,865534.0
185.052,1,870000,S,5,865534.0
186.006,1,810000,B,5,865534.0
186.162,1,870000,S,5,865534.0
187.777,1,880000,B,5,865534.0
188.409,1,900000,S,5,865534.0
188.522,1,870000,S,5,865534.0
188.558,1,840000,B,5,865534.0
188.739,1,830000,B,5,865534.0
189.261,1,830000,B,5,865534.0
189.364,1,840000,B,5,865534.0
189.773,1,920000,S,5,865534.0
191.51,1,820000,B,5,859340.826
192.356,1,860000,S,5,859340.826
193.824,1,850000,B,5,859340.826
193.849,1,820000,S,5,859340.826
195.434,1,820000,B,5,859340.826
195.63,1,810000,B,5,859340.826
195.929,1,810000,S,5,862347.221
196.129,1,840000,B,5,862347.221
196.482,1,890000,S,5,862347.221
196.618,1,810000,B,5,862347.221
196.638,1,910000,S,5,862347.221
197.062,1,800000,B,5,862347.221
197.631,1,830000,B,5,862347.221
198.983,1,850000,B,5,862347.221
200.226,1,830000,B,5,862347.221
201.292,1,930000,S,5,862347.221
201.433,1,890000,B,5,862347.221
201.813,1,890000,S,5,862347.221
202.987,1,820000,B,5,862347.221
203.392,1,840000,B,5,862347.221
203.689,1,880000,S,5,862347.221
204.27,1,940000,S,5,862347.221
204.752,1,900000,B,5,862347.221
205.121,1,850000,S,5,862347.221
205.677,1,930000,S,5,862347.221
206.936,1,830000,S,5,856561.819
207.566,1,890000,S,5,856561.819
207.835,1,910000,S,5,856561.819
208.183,1,860000,S,5,856561.819
208.625,1,830000,B,5,856561.819
209.215,1,830000,B,5,856561.819
210.384,1,890000,B,5,856561.819
211.037,1,900000,S,5,856561.819
211.454,1,770000,B,5,856561.819
211.821,1,870000,S,5,856561.819
211.851,1,920000,S,5,856561.819
212.076,1,820000,B,5,856561.819
213.268,1,770000,B,5,856561.819
213.407,1,800000,B,5,856561.819
214.781,1,850000,S,5,856561.819
214.867,1,860000,S,5,856561.819
215.297,1,850000,B,5,856561.819
215.604,1,800000,B,5,856561.819
216.692,1,890000,S,5,856561.819
216.837,1,850000,B,5,856561.819
217.372,1,880000,S,5,856561.819
217.866,1,870000,B,5,856561.819
217.867,1,890000,S,5,856561.819
217.915,1,850000,S,5,856561.819
218.308,1,870000,B,5,856561.819
218.358,1,870000,B,5,856561.819
218.388,1,840000,B,5,856561.819
219.566,1,830000,B,5,856561.819
219.969,1,870000,S,5,856561.819
220.35,1,860000,B,5,856561.819
220.441,1,890000,S,5,856561.819
221.435,1,790000,S,5,792229.801
222.046,1,840000,S,5,792229.801
223.252,1,780000,B,5,792229.801
223.604,1,840000,S,5,792229.801
225.325,1,760000,B,5,792229.801
225.378,1,760000,B,5,792229.801
225.668,1,770000,B,5,792229.801
225.896,1,900000,S,5,792229.801
226.721,1,710000,B,5,792229.801
227.062,1,760000,S,5,792229.801
228.257,1,870000,B,5,792229.801
228.604,1,710000,B,5,792229.801
229.144,1,810000,S,5,792229.801
229.559,1,730000,B,5,792229.801
229.69,1,750000,B,5,792229.801
229.935,1,740000,B,5,792229.801
230.811,1,790000,B,5,792229.801
231.769,1,810000,S,5,792229.801
232.473,1,820000,S,5,792229.801
232.767,1,870000,S,5,792229.801
233.409,1,760000,B,5,792229.801
233.722,1,790000,S,5,792229.801
233.945,1,750000,B,5,792229.801
236.765,1,780000,B,5,792229.801
237.321,1,770000,B,5,792229.801
237.535,1,840000,S,5,792229.801
238.017,1,830000,S,5,792229.801
238.05,1,810000,S,5,792229.801
238.392,1,820000,S,5,792229.801
239.408,1,800000,B,5,792229.801
