arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
48.012,1,940000,S,5,1009205.439
48.535,1,980000,B,5,1009205.439
49.119,1,990000,S,5,1009205.439
50.129,1,1090000,S,5,1009205.439
50.466,1,1010000,B,5,1009205.439
50.801,1,1060000,S,5,1009205.439
50.94,1,960000,B,5,1009205.439
52.677,1,1020000,S,5,1009205.439
52.811,1,1000000,S,5,1009205.439
55.814,1,970000,B,5,987073.773
56.604,1,990000,S,5,987073.773
56.99,1,950000,B,5,987073.773
57.867,1,1010000,B,5,987073.773
58.345,1,970000,B,5,987073.773
58.433,1,1010000,B,5,987073.773
58.798,1,1040000,S,5,987073.773
58.882,1,990000,B,5,987073.773
59.225,1,1020000,B,5,987073.773
59.466,1,1030000,S,5,987073.773
59.587,1,1000000,B,5,987073.773
59.694,1,970000,B,5,987073.773
59.871,1,1000000,S,5,987073.773
59.893,1,1020000,S,5,987073.773
60.237,1,1010000,S,5,987073.773
60.895,1,980000,S,5,987073.773
61.477,1,920000,B,5,987073.773
62.008,1,950000,B,5,987073.773
62.217,1,960000,B,5,987073.773
62.598,1,960000,B,5,987073.773
62.635,1,960000,S,5,987073.773
62.636,1,990000,S,5,987073.773
62.733,1,1000000,S,5,987073.773
63.706,1,950000,B,5,987073.773
64.122,1,960000,B,5,987073.773
64.131,1,990000,S,5,987073.773
65.966,1,940000,B,5,987073.773
66.121,1,910000,B,5,987073.773
67.295,1,890000,B,5,922073.956
67.675,1,920000,S,5,922073.956
67.933,1,910000,B,5,943218.78
67.944,1,920000,B,5,943218.78
68.143,1,930000,B,5,943218.78
68.531,1,950000,B,5,943218.78
68.971,1,940000,B,5,943218.78
69.133,1,900000,B,5,943218.78
70.668,1,960000,S,5,943218.78
72.563,1,930000,S,5,943218.78
73.114,1,980000,S,5,943218.78
73.912,1,980000,S,5,943218.78
73.936,1,960000,S,5,943218.78
74.843,1,890000,B,5,943218.78
75.367,1,910000,B,5,943218.78
75.817,1,940000,B,5,943218.78
76.301,1,940000,S,5,943218.78
77.34,1,930000,B,5,943218.78
77.646,1,950000,S,5,943218.78
77.664,1,980000,S,5,943218.78
77.842,1,880000,B,5,943218.78
78.356,1,1000000,S,5,943218.78
78.727,1,960000,S,5,943218.78
78.871,1,930000,B,5,943218.78
79.218,1,1030000,S,5,943218.78
79.406,1,950000,B,5,943218.78
79.524,1,900000,S,5,943218.78
79.645,1,950000,S,5,943218.78
79.769,1,920000,B,5,943218.78
79.915,1,910000,S,5,943218.78
80.057,1,950000,B,5,943218.78
80.083,1,950000,B,5,943218.78
80.647,1,890000,B,5,943218.78
80.729,1,970000,S,5,943218.78
80.844,1,910000,B,5,943218.78
81.519,1,930000,B,5,943218.78
83.54,1,970000,S,5,943218.78
84.505,1,940000,S,5,943218.78
85.41,1,920000,B,5,943218.78
85.789,1,960000,S,5,943218.78
85.932,1,950000,B,5,943218.78
85.988,1,890000,B,5,943218.78
87.534,1,940000,S,5,943218.78
87.653,1,1030000,S,5,943218.78
87.705,1,900000,B,5,943218.78
87.765,1,930000,B,5,943218.78
88.785,1,930000,S,5,943218.78
88.925,1,950000,S,5,943218.78
89.114,1,970000,B,5,943218.78
89.304,1,920000,B,5,943218.78
90.011,1,950000,B,5,943218.78
90.333,1,960000,S,5,943218.78
90.651,1,940000,S,5,943218.78
90.86,1,980000,S,5,943218.78
91.225,1,940000,S,5,943218.78
91.463,1,920000,B,5,943218.78
92.284,1,900000,B,5,943218.78
92.3,1,900000,B,5,943218.78
92.955,1,890000,B,5,943218.78
92.987,1,950000,S,5,943218.78
93.929,1,900000,B,5,963423.265
94.129,1,950000,B,5,963423.265
95.407,1,1010000,S,5,963423.265
96.063,1,1020000,S,5,963423.265
96.35,1,980000,B,5,963423.265
96.904,1,1000000,S,5,963423.265
97.079,1,970000,B,5,963423.265
97.119,1,960000,S,5,963423.265
97.168,1,970000,S,5,963423.265
97.174,1,960000,S,5,963423.265
97.69,1,970000,B,5,963423.265
97.975,1,920000,B,5,963423.265
97.979,1,980000,S,5,963423.265
98.211,1,1050000,S,5,963423.265
98.667,1,980000,S,5,963423.265
99.388,1,980000,S,5,963423.265
99.922,1,980000,B,5,963423.265
100.415,1,1020000,S,5,963423.265
100.465,1,950000,B,5,963423.265
100.555,1,930000,B,5,963423.265
100.56,1,1050000,S,5,963423.265
101.378,1,940000,S,5,963423.265
101.452,1,910000,B,5,963423.265
101.595,1,980000,B,5,963423.265
101.822,1,1000000,S,5,963423.265
102.015,1,960000,B,5,963423.265
103.613,1,1020000,S,5,963423.265
104.254,1,940000,B,5,963423.265
104.255,1,910000,S,5,963423.265
104.443,1,910000,B,5,963423.265
104.605,1,980000,S,5,963423.265
105.791,1,970000,S,5,963423.265
106.361,1,980000,S,5,963423.265
106.437,1,890000,B,5,963423.265
106.819,1,980000,B,5,963423.265
106.842,1,960000,S,5,963423.265
107.574,1,980000,S,5,963423.265
109.494,1,990000,S,5,963423.265
109.999,1,980000,S,5,963423.265
110.271,1,980000,S,5,963423.265
110.275,1,920000,B,5,963423.265
110.51,1,1010000,S,5,963423.265
110.647,1,920000,B,5,983226.413
110.762,1,980000,S,5,983226.413
110.824,1,950000,S,5,983226.413
110.942,1,950000,B,5,983226.413
111.599,1,970000,B,5,983226.413
111.656,1,1020000,S,5,983226.413
111.678,1,980000,B,5,983226.413
111.838,1,940000,B,5,983226.413
112.839,1,970000,B,5,983226.413
113.041,1,960000,B,5,983226.413
113.391,1,910000,B,5,983226.413
113.448,1,940000,B,5,983226.413
113.456,1,1070000,S,5,983226.413
114.063,1,1030000,S,5,983226.413
114.085,1,960000,B,5,983226.413
114.821,1,1010000,B,5,983226.413
115.035,1,1020000,B,5,983226.413
115.51,1,980000,B,5,983226.413
115.547,1,1040000,S,5,983226.413
116.466,1,1030000,S,5,983226.413
117.055,1,930000,B,5,983226.413
117.186,1,970000,B,5,983226.413
118.618,1,1010000,S,5,983226.413
119.297,1,980000,S,5,983226.413
119.929,1,990000,B,5,983226.413
120.268,1,930000,B,5,983226.413
121.287,1,1000000,S,5,983226.413
121.787,1,990000,S,5,983226.413
123.165,1,930000,B,5,983226.413
123.365,1,1040000,S,5,983226.413
124.123,1,1000000,B,5,983226.413
124.127,1,990000,B,5,983226.413
124.181,1,950000,S,5,983226.413
124.433,1,1000000,S,5,983226.413
124.532,1,950000,B,5,983226.413
124.712,1,960000,B,5,983226.413
127.085,1,950000,B,5,953437.148
127.294,1,1060000,S,5,1014549.35
127.479,1,1090000,S,5,1014549.35
127.514,1,990000,B,5,1014549.35
128.103,1,960000,S,5,999032.825
128.496,1,950000,S,5,999032.825
128.501,1,1030000,S,5,999032.825
129.036,1,1040000,B,5,1013391.128
131.419,1,1010000,B,5,1013391.128
131.573,1,1080000,S,5,1013391.128
131.734,1,1070000,S,5,1013391.128
131.813,1,980000,B,5,1013391.128
132.212,1,1040000,S,5,1013391.128
132.615,1,980000,B,5,1013391.128
133.74,1,1070000,S,5,1013391.128
134.919,1,1010000,B,5,1013391.128
136.002,1,970000,B,5,1013391.128
136.439,1,1020000,S,5,1013391.128
137.61,1,1010000,B,5,1013391.128
138.422,1,990000,B,5,1013391.128
138.526,1,950000,B,5,1013391.128
139.362,1,1070000,S,5,1013391.128
139.497,1,1020000,S,5,1057816.139
139.655,1,1050000,S,5,1057816.139
140.197,1,1110000,B,5,1057816.139
140.948,1,1080000,S,5,1057816.139
141.357,1,1060000,B,5,1057816.139
142.067,1,1130000,S,5,1057816.139
142.229,1,1040000,S,5,1057816.139
142.94,1,1080000,S,5,1057816.139
143.028,1,1000000,B,5,1057816.139
143.405,1,1090000,S,5,1057816.139
143.95,1,1080000,S,5,1057816.139
145.407,1,1040000,B,5,1057816.139
145.671,1,1050000,S,5,1057816.139
146.141,1,1120000,S,5,1057816.139
146.552,1,1050000,S,5,1057816.139
146.724,1,1080000,B,5,1057816.139
147.158,1,1010000,S,5,1057816.139
147.329,1,1100000,B,5,1057816.139
147.827,1,1040000,B,5,1057816.139
148.008,1,1060000,S,5,1057816.139
148.336,1,1110000,S,5,1057816.139
148.386,1,1030000,B,5,1057816.139
148.482,1,1040000,S,5,1057816.139
148.611,1,1050000,B,5,1057816.139
148.814,1,1060000,S,5,1057816.139
148.82,1,1040000,S,5,1057816.139
149.944,1,1050000,B,5,1057816.139
149.973,1,1050000,S,5,1057816.139
150.303,1,1090000,S,5,1057816.139
150.576,1,1040000,S,5,1057816.139
151.112,1,1040000,B,5,1057816.139
151.138,1,990000,B,5,1057816.139
151.284,1,1050000,B,5,1057816.139
152.418,1,1130000,S,5,1057816.139
152.784,1,1060000,B,5,1057816.139
152.811,1,1100000,S,5,1057816.139
152.985,1,1040000,S,5,1057816.139
153.665,1,1060000,S,5,1057816.139
154.322,1,1070000,S,5,1057816.139
154.653,1,1070000,S,5,1057816.139
155.269,1,1080000,B,5,1057816.139
155.444,1,1070000,B,5,1057816.139
156.052,1,1120000,S,5,1057816.139
156.25,1,1070000,S,5,1057816.139
156.409,1,1000000,S,5,1057816.139
156.802,1,1060000,B,5,1057816.139
156.838,1,1090000,S,5,1057816.139
156.86,1,1020000,B,5,1057816.139
157.44,1,1000000,B,5,1061700.331
157.488,1,1070000,B,5,1061700.331
157.614,1,1060000,B,5,1061700.331
158.534,1,1040000,B,5,1061700.331
158.831,1,1030000,B,5,1061700.331
158.941,1,1080000,S,5,1061700.331
159.523,1,1160000,S,5,1061700.331
160.369,1,990000,B,5,1061700.331
160.839,1,1050000,B,5,1061700.331
161.068,1,1000000,B,5,1061700.331
161.23,1,1030000,B,5,1061700.331
161.416,1,1060000,S,5,1061700.331
161.607,1,1090000,B,5,1061700.331
161.905,1,1010000,B,5,1061700.331
163.08,1,1090000,S,5,1061700.331
163.128,1,1140000,S,5,1061700.331
163.185,1,1030000,B,5,1061700.331
163.779,1,1080000,S,5,1061700.331
164.087,1,1090000,S,5,1061700.331
164.214,1,1020000,B,5,1061700.331
164.961,1,1050000,B,5,1061700.331
165.362,1,1060000,S,5,1061700.331
165.436,1,1050000,B,5,1061700.331
165.586,1,1080000,S,5,1061700.331
165.781,1,1070000,S,5,1061700.331
166.285,1,1050000,S,5,1061700.331
166.577,1,1050000,B,5,1061700.331
168.307,1,1010000,B,5,1061700.331
168.936,1,930000,B,5,964860.238
169.188,1,980000,B,5,964860.238
169.483,1,990000,S,5,964860.238
170.206,1,970000,S,5,964860.238
171.163,1,1000000,S,5,964860.238
171.197,1,1030000,S,5,964860.238
171.217,1,1020000,S,5,964860.238
172.25,1,930000,B,5,964860.238
173.089,1,960000,S,5,964860.238
173.391,1,930000,B,5,964860.238
173.394,1,920000,B,5,964860.238
173.56,1,970000,B,5,964860.238
173.967,1,1020000,S,5,964860.238
173.97,1,990000,B,5,964860.238
174.572,1,1010000,S,5,964860.238
175.211,1,930000,S,5,964860.238
176.143,1,930000,B,5,964860.238
176.407,1,1000000,B,5,1016793.495
176.444,1,1010000,B,5,1016793.495
176.833,1,1020000,S,5,1032984.873
177.153,1,1040000,S,5,1032984.873
177.655,1,1040000,S,5,1032984.873
178.47,1,1070000,B,5,1032984.873
178.482,1,1060000,S,5,1032984.873
178.486,1,1030000,B,5,1032984.873
178.68,1,1030000,B,5,1032984.873
178.9,1,1070000,S,5,1032984.873
178.914,1,1060000,S,5,1032984.873
179.328,1,1040000,B,5,1032984.873
180.498,1,1010000,S,5,1032984.873
180.822,1,1000000,B,5,1032984.873
180.846,1,1030000,B,5,1032984.873
182.224,1,1050000,B,5,1032984.873
182.82,1,1020000,B,5,1032984.873
183.258,1,1000000,B,5,1032984.873
184.024,1,1050000,S,5,1032984.873
184.271,1,1060000,B,5,1055621.934
185.16,1,930000,B,5,984293.072
186.383,1,1020000,S,5,984293.072
186.466,1,960000,B,5,984293.072
187.514,1,1020000,S,5,984293.072
187.922,1,1020000,S,5,984293.072
188.297,1,970000,B,5,984293.072
188.369,1,990000,S,5,965718.584
189.96,1,900000,B,5,965718.584
190.236,1,990000,B,5,965718.584
190.249,1,990000,S,5,965718.584
190.958,1,990000,S,5,965718.584
191.744,1,1010000,B,5,965718.584
192.624,1,1020000,S,5,965718.584
192.819,1,980000,S,5,965718.584
193.449,1,910000,S,5,965718.584
193.481,1,950000,S,5,965718.584
194.366,1,1010000,S,5,965718.584
194.497,1,980000,S,5,965718.584
195.035,1,980000,S,5,965718.584
195.664,1,980000,S,5,965718.584
195.848,1,910000,S,5,965718.584
196.342,1,940000,B,5,965718.584
196.719,1,990000,S,5,965718.584
197.211,1,990000,S,5,965718.584
197.226,1,940000,B,5,965718.584
197.911,1,980000,S,5,965718.584
197.992,1,930000,B,5,965718.584
198.714,1,940000,S,5,965718.584
199.05,1,970000,B,5,965718.584
199.111,1,900000,B,5,965718.584
199.173,1,960000,B,5,965718.584
201.117,1,980000,B,5,965718.584
201.669,1,980000,B,5,965718.584
202.174,1,970000,S,5,965718.584
202.284,1,980000,S,5,965718.584
202.576,1,960000,B,5,965718.584
204.564,1,940000,B,5,965718.584
204.567,1,970000,S,5,965718.584
204.849,1,1010000,S,5,965718.584
207.135,1,990000,S,5,965718.584
207.656,1,940000,S,5,965718.584
210.373,1,1020000,B,5,1050736.062
210.43,1,1030000,B,5,1050736.062
210.68,1,1080000,S,5,1050736.062
210.908,1,1050000,S,5,1050736.062
213.061,1,1060000,B,5,1050736.062
213.563,1,1050000,B,5,1050736.062
213.878,1,1010000,B,5,1050736.062
215.296,1,1060000,S,5,1050736.062
215.472,1,970000,B,5,1050736.062
216.563,1,1060000,S,5,1050736.062
216.608,1,1070000,S,5,1050736.062
216.686,1,1090000,S,5,1050736.062
218.365,1,990000,B,5,1050736.062
218.672,1,1070000,S,5,1050736.062
218.993,1,1050000,S,5,1050736.062
219.357,1,1120000,B,5,1050736.062
219.851,1,1020000,B,5,1050736.062
219.952,1,1020000,B,5,1050736.062
220.27,1,1050000,B,5,1050736.062
221.496,1,980000,B,5,1067811.338
221.747,1,1070000,S,5,1067811.338
222.131,1,1090000,S,5,1067811.338
223.023,1,1030000,B,5,1067811.338
223.275,1,1020000,B,5,1067811.338
224.352,1,1070000,S,5,1067811.338
224.66,1,1100000,B,5,1067811.338
224.83,1,1020000,B,5,1067811.338
225.027,1,1100000,S,5,1067811.338
225.222,1,1010000,B,5,1067811.338
225.578,1,1050000,B,5,1067811.338
225.595,1,1060000,B,5,1067811.338
226.023,1,1080000,S,5,1067811.338
226.501,1,1050000,B,5,1067811.338
226.636,1,1100000,S,5,1067811.338
226.839,1,1090000,S,5,1067811.338
226.862,1,1070000,S,5,1067811.338
227.896,1,1090000,S,5,1067811.338
227.918,1,1080000,S,5,1067811.338
228.241,1,1090000,S,5,1067811.338
228.405,1,1080000,S,5,1067811.338
228.834,1,1040000,S,5,1067811.338
229.074,1,1100000,S,5,1067811.338
229.8,1,1110000,S,5,1067811.338
230.275,1,1050000,S,5,1067811.338
230.959,1,1090000,S,5,1067811.338
231.232,1,1070000,B,5,1067811.338
231.48,1,1080000,S,5,1067811.338
231.72,1,1120000,S,5,1067811.338
232.776,1,1040000,S,5,1067811.338
232.858,1,1110000,S,5,1067811.338
233.183,1,1040000,B,5,1067811.338
233.502,1,970000,B,5,1067811.338
233.601,1,1080000,S,5,1067811.338
234.085,1,1040000,B,5,1067811.338
234.144,1,1140000,S,5,1067811.338
234.168,1,1030000,B,5,1067811.338
234.281,1,1150000,S,5,1067811.338
234.492,1,1120000,B,5,1162883.05
235.333,1,1160000,B,5,1162883.05
235.645,1,1150000,S,5,1162883.05
235.702,1,1220000,S,5,1162883.05
237.529,1,1140000,B,5,1153305.534
237.797,1,1240000,S,5,1153305.534
237.967,1,1150000,S,5,1153305.534
238.529,1,1160000,S,5,1153305.534
238.747,1,1110000,B,5,1153305.534
238.819,1,1250000,S,5,1153305.534
239.814,1,1070000,B,5,1153305.534
