arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
86.661,1,1210000,B,5,1211149.024
87.873,1,1210000,B,5,1211149.024
88.455,1,1200000,B,5,1211149.024
88.473,1,1180000,B,5,1211149.024
89.291,1,1210000,B,5,1211149.024
89.394,1,1200000,S,5,1211149.024
89.503,1,1220000,S,5,1211149.024
90.196,1,1210000,B,5,1211149.024
91.332,1,1270000,S,5,1211149.024
91.767,1,1190000,S,5,1211149.024
92.071,1,1230000,B,5,1211149.024
92.084,1,1220000,B,5,1211149.024
92.329,1,1150000,B,5,1211149.024
93.451,1,1260000,S,5,1211149.024
95.208,1,1260000,S,5,1211149.024
95.516,1,1220000,S,5,1211149.024
95.922,1,1160000,B,5,1211149.024
97.255,1,1170000,B,5,1211149.024
97.772,1,1230000,S,5,1211149.024
98.96,1,1210000,S,5,1211149.024
99.578,1,1280000,S,5,1211149.024
100.016,1,1230000,S,5,1211149.024
100.489,1,1260000,S,5,1211149.024
100.686,1,1190000,B,5,1211149.024
101.033,1,1190000,B,5,1211149.024
101.723,1,1230000,B,5,1211149.024
105.323,1,1160000,B,5,1211149.024
105.779,1,1170000,B,5,1211149.024
106.152,1,1250000,B,5,1211149.024
106.186,1,1180000,B,5,1211149.024
106.644,1,1220000,S,5,1211149.024
106.716,1,1240000,S,5,1211149.024
106.9,1,1270000,S,5,1211149.024
108.925,1,1230000,S,5,1194670.22
108.934,1,1230000,S,5,1194670.22
109.548,1,1230000,S,5,1194670.22
109.975,1,1190000,S,5,1194670.22
111.161,1,1120000,B,5,1194670.22
112.127,1,1180000,B,5,1194670.22
112.671,1,1120000,B,5,1194670.22
114.026,1,1270000,S,5,1194670.22
114.343,1,1190000,S,5,1194670.22
114.512,1,1150000,S,5,1194670.22
116.082,1,1240000,S,5,1194670.22
116.336,1,1210000,S,5,1194670.22
117.153,1,1160000,S,5,1194670.22
117.491,1,1110000,B,5,1194670.22
118.018,1,1230000,B,5,1194670.22
119.134,1,1240000,S,5,1194670.22
119.256,1,1220000,B,5,1194670.22
119.535,1,1250000,S,5,1194670.22
119.61,1,1170000,B,5,1194670.22
120.176,1,1170000,B,5,1194670.22
120.763,1,1200000,S,5,1194670.22
121.142,1,1220000,S,5,1194670.22
121.561,1,1210000,S,5,1194670.22
122.072,1,1160000,B,5,1194670.22
123.113,1,1220000,B,5,1194670.22
123.354,1,1230000,S,5,1194670.22
124.571,1,1210000,S,5,1194670.22
124.834,1,1170000,B,5,1194670.22
124.895,1,1170000,B,5,1194670.22
125.758,1,1210000,B,5,1194670.22
126.184,1,1170000,S,5,1194670.22
127.605,1,1190000,B,5,1194670.22
128.241,1,1220000,S,5,1194670.22
128.266,1,1230000,S,5,1194670.22
128.648,1,1240000,S,5,1194670.22
130.659,1,1250000,S,5,1226480.865
131.526,1,1190000,B,5,1226480.865
131.952,1,1210000,B,5,1226480.865
132.429,1,1250000,S,5,1226480.865
132.788,1,1310000,S,5,1226480.865
132.9,1,1160000,B,5,1226480.865
132.998,1,1250000,B,5,1226480.865
133.518,1,1240000,S,5,1226480.865
134.308,1,1250000,S,5,1226480.865
134.909,1,1130000,B,5,1226480.865
135.214,1,1280000,S,5,1226480.865
135.48,1,1160000,B,5,1226480.865
135.529,1,1160000,B,5,1226480.865
136.066,1,1280000,S,5,1226480.865
136.138,1,1270000,S,5,1226480.865
136.172,1,1280000,S,5,1226480.865
136.206,1,1160000,B,5,1226480.865
137.049,1,1170000,B,5,1226480.865
137.307,1,1240000,S,5,1226480.865
137.747,1,1260000,S,5,1226480.865
137.986,1,1190000,B,5,1226480.865
138.111,1,1240000,B,5,1226480.865
138.179,1,1210000,S,5,1226480.865
138.684,1,1260000,S,5,1226480.865
138.784,1,1220000,S,5,1226480.865
139.174,1,1220000,B,5,1226480.865
139.545,1,1200000,B,5,1226480.865
140.008,1,1240000,S,5,1226480.865
140.451,1,1220000,B,5,1243866.267
140.995,1,1250000,S,5,1243866.267
140.998,1,1210000,B,5,1243866.267
141.057,1,1190000,B,5,1243866.267
141.129,1,1250000,S,5,1243866.267
141.174,1,1170000,B,5,1243866.267
141.623,1,1280000,S,5,1243866.267
141.691,1,1250000,S,5,1243866.267
141.812,1,1260000,S,5,1243866.267
142.274,1,1250000,B,5,1243866.267
142.461,1,1270000,B,5,1243866.267
142.571,1,1200000,B,5,1243866.267
142.6,1,1200000,B,5,1243866.267
143.78,1,1240000,B,5,1243866.267
143.988,1,1230000,B,5,1243866.267
144.432,1,1180000,B,5,1243866.267
146.46,1,1320000,S,5,1243866.267
147.679,1,1220000,B,5,1243866.267
149.196,1,1200000,B,5,1243866.267
149.478,1,1160000,B,5,1243866.267
151.09,1,1290000,S,5,1243866.267
152.173,1,1190000,B,5,1243866.267
152.184,1,1220000,S,5,1243866.267
153.283,1,1190000,B,5,1243866.267
153.396,1,1260000,B,5,1243866.267
153.935,1,1290000,S,5,1243866.267
154.62,1,1280000,S,5,1243866.267
155.01,1,1260000,B,5,1243866.267
155.016,1,1200000,B,5,1243866.267
155.133,1,1270000,S,5,1243866.267
155.829,1,1280000,S,5,1243866.267
156.238,1,1220000,B,5,1243866.267
156.249,1,1200000,B,5,1243866.267
156.578,1,1210000,B,5,1243866.267
156.605,1,1240000,B,5,1243866.267
157.337,1,1300000,S,5,1243866.267
158.196,1,1240000,B,5,1243866.267
158.719,1,1220000,S,5,1243866.267
158.761,1,1250000,B,5,1243866.267
159.138,1,1270000,S,5,1243866.267
159.346,1,1220000,B,5,1243866.267
159.367,1,1230000,S,5,1243866.267
159.737,1,1270000,B,5,1243866.267
159.993,1,1230000,B,5,1243866.267
160.501,1,1280000,S,5,1243866.267
160.58,1,1200000,B,5,1243866.267
162.539,1,1230000,B,5,1239301.876
162.613,1,1210000,B,5,1239301.876
164.094,1,1240000,S,5,1239301.876
164.274,1,1190000,B,5,1239301.876
164.499,1,1260000,S,5,1239301.876
164.914,1,1220000,S,5,1239301.876
165.104,1,1260000,S,5,1239301.876
166.054,1,1270000,S,5,1239301.876
166.589,1,1270000,S,5,1239301.876
167.099,1,1230000,B,5,1239301.876
167.702,1,1240000,S,5,1239301.876
167.918,1,1220000,B,5,1239301.876
167.918,1,1220000,B,5,1239301.876
168.458,1,1170000,B,5,1239301.876
168.634,1,1230000,B,5,1239301.876
169.078,1,1230000,B,5,1239301.876
169.5,1,1280000,S,5,1239301.876
169.887,1,1240000,S,5,1239301.876
170.212,1,1230000,B,5,1239301.876
170.35,1,1240000,B,5,1239301.876
170.518,1,1230000,S,5,1239301.876
170.675,1,1270000,S,5,1239301.876
170.911,1,1260000,S,5,1239301.876
171.224,1,1350000,S,5,1239301.876
171.946,1,1280000,S,5,1239301.876
172.051,1,1270000,S,5,1239301.876
173.309,1,1210000,B,5,1239301.876
174.296,1,1250000,S,5,1239301.876
174.758,1,1230000,S,5,1209618.508
174.808,1,1190000,B,5,1209618.508
175.642,1,1220000,B,5,1246995.684
175.894,1,1210000,S,5,1246995.684
176.079,1,1180000,B,5,1246995.684
176.255,1,1290000,B,5,1246995.684
176.57,1,1280000,S,5,1246995.684
176.809,1,1250000,S,5,1246995.684
176.885,1,1320000,S,5,1246995.684
177.014,1,1240000,S,5,1246995.684
177.14,1,1240000,B,5,1246995.684
177.16,1,1170000,B,5,1246995.684
179.207,1,1330000,S,5,1270002.822
179.625,1,1290000,B,5,1270002.822
180.284,1,1270000,S,5,1270002.822
181.867,1,1250000,B,5,1270002.822
182.736,1,1260000,S,5,1258101.921
183.335,1,1220000,S,5,1258101.921
184.006,1,1260000,S,5,1258101.921
184.567,1,1190000,B,5,1258101.921
184.579,1,1340000,S,5,1258101.921
184.656,1,1290000,B,5,1258101.921
184.918,1,1250000,S,5,1258101.921
186.178,1,1290000,S,5,1258101.921
186.356,1,1180000,B,5,1258101.921
187.014,1,1280000,S,5,1258101.921
187.327,1,1280000,B,5,1258101.921
187.627,1,1260000,S,5,1258101.921
187.806,1,1330000,S,5,1258101.921
188.867,1,1260000,B,5,1258101.921
188.921,1,1260000,B,5,1258101.921
188.961,1,1250000,S,5,1258101.921
190.126,1,1300000,S,5,1258101.921
190.138,1,1280000,S,5,1258101.921
190.821,1,1240000,B,5,1258101.921
191.203,1,1220000,S,5,1258101.921
192.701,1,1250000,B,5,1258101.921
193.171,1,1290000,S,5,1258101.921
193.174,1,1280000,S,5,1258101.921
193.225,1,1300000,S,5,1258101.921
194.487,1,1250000,S,5,1258101.921
194.85,1,1260000,B,5,1258101.921
195.339,1,1230000,B,5,1258101.921
195.47,1,1220000,B,5,1258101.921
196.586,1,1270000,S,5,1271092.226
197.12,1,1240000,B,5,1271092.226
197.318,1,1270000,S,5,1271092.226
197.421,1,1240000,B,5,1271092.226
198.141,1,1340000,S,5,1271092.226
198.335,1,1290000,S,5,1271092.226
198.437,1,1300000,S,5,1271092.226
198.924,1,1230000,B,5,1271092.226
199.023,1,1220000,B,5,1271092.226
199.036,1,1270000,B,5,1271092.226
199.037,1,1200000,B,5,1271092.226
199.042,1,1220000,B,5,1271092.226
199.277,1,1300000,B,5,1271092.226
199.786,1,1340000,S,5,1271092.226
199.881,1,1180000,B,5,1271092.226
200.31,1,1320000,S,5,1271092.226
200.331,1,1240000,B,5,1271092.226
200.618,1,1270000,S,5,1271092.226
201.153,1,1240000,B,5,1271092.226
202.091,1,1270000,B,5,1271092.226
202.414,1,1280000,B,5,1271092.226
202.955,1,1230000,B,5,1271092.226
203.092,1,1310000,S,5,1271092.226
203.797,1,1260000,B,5,1271092.226
203.902,1,1260000,S,5,1271092.226
204.677,1,1200000,B,5,1271092.226
206.066,1,1330000,S,5,1271092.226
206.443,1,1250000,B,5,1271092.226
206.529,1,1270000,S,5,1271092.226
206.96,1,1300000,S,5,1271092.226
207.226,1,1280000,S,5,1271092.226
207.534,1,1320000,S,5,1271092.226
208.265,1,1290000,S,5,1271092.226
208.793,1,1290000,S,5,1271092.226
208.861,1,1260000,B,5,1271092.226
208.971,1,1230000,B,5,1271092.226
209.701,1,1270000,S,5,1271092.226
210.209,1,1270000,S,5,1271092.226
211.654,1,1230000,B,5,1271092.226
212.128,1,1300000,B,5,1271092.226
212.26,1,1250000,B,5,1271092.226
214.314,1,1290000,S,5,1271193.463
214.567,1,1250000,B,5,1271193.463
214.582,1,1270000,B,5,1271193.463
215.124,1,1290000,S,5,1271193.463
215.243,1,1360000,S,5,1271193.463
217.592,1,1280000,B,5,1348500.229
218.636,1,1340000,B,5,1348500.229
219.145,1,1320000,B,5,1348500.229
219.718,1,1350000,S,5,1348500.229
220.095,1,1330000,B,5,1348500.229
220.175,1,1260000,B,5,1348500.229
220.767,1,1340000,B,5,1348500.229
221.245,1,1410000,S,5,1348500.229
222.461,1,1340000,S,5,1348500.229
223.509,1,1410000,S,5,1348500.229
223.886,1,1340000,B,5,1385900.028
224.004,1,1400000,S,5,1385900.028
224.055,1,1390000,S,5,1385900.028
224.472,1,1330000,B,5,1385900.028
224.818,1,1350000,B,5,1385900.028
224.999,1,1370000,S,5,1385900.028
226.253,1,1420000,S,5,1385900.028
226.348,1,1340000,B,5,1385900.028
226.454,1,1360000,B,5,1385900.028
227.695,1,1460000,S,5,1385900.028
229.709,1,1330000,B,5,1385900.028
229.807,1,1340000,B,5,1385900.028
231.885,1,1380000,B,5,1385900.028
231.921,1,1340000,B,5,1385900.028
233.052,1,1380000,S,5,1425453.892
233.225,1,1440000,B,5,1425453.892
234.882,1,1470000,S,5,1425453.892
234.969,1,1500000,S,5,1425453.892
236.093,1,1410000,S,5,1425453.892
236.153,1,1480000,S,5,1425453.892
236.477,1,1400000,B,5,1425453.892
236.621,1,1370000,B,5,1425453.892
236.712,1,1440000,B,5,1425453.892
237.293,1,1450000,S,5,1425453.892
237.373,1,1450000,S,5,1425453.892
238.357,1,1460000,S,5,1425453.892
238.435,1,1460000,S,5,1425453.892
238.583,1,1440000,S,5,1425453.892
238.861,1,1460000,S,5,1425453.892
239.961,1,1460000,S,5,1425453.892
