arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
45.535,0,910000,B,5
45.82,0,900000,S,5
45.897,0,920000,S,5
46.363,0,910000,S,5
46.655,0,910000,B,5
46.656,0,850000,B,5
46.662,0,940000,S,5
46.704,0,910000,S,5
46.74,0,860000,S,5
46.836,0,890000,B,5
46.977,0,860000,B,5
47.016,0,930000,S,5
47.108,0,910000,B,5
47.579,0,940000,B,5
47.662,0,910000,S,5
47.728,0,940000,S,5
47.77,0,960000,B,5
47.787,0,920000,B,5
47.952,0,890000,B,5
47.982,0,930000,B,5
48.074,0,940000,B,5
48.117,0,920000,B,5
48.136,0,880000,B,5
48.177,0,960000,S,5
48.383,0,940000,S,5
48.626,0,890000,B,5
48.741,0,910000,B,5
48.842,0,950000,S,5
48.921,0,900000,B,5
48.939,0,910000,B,5
48.954,0,920000,B,5
49.036,0,860000,B,5
49.524,0,910000,S,5
49.54,0,980000,S,5
49.759,0,980000,S,5
49.811,0,910000,B,5
49.929,0,850000,B,5
