arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
63.828,1,1000000,B,5,1040917.277
64.299,1,1040000,S,5,1040917.277
64.629,1,1020000,B,5,1040917.277
64.843,1,1030000,S,5,1040917.277
65.691,1,1090000,S,5,1040917.277
65.812,1,1060000,B,5,1040917.277
66.382,1,1010000,B,5,1040917.277
66.67,1,1080000,S,5,1040917.277
67.606,1,1020000,B,5,1040917.277
68.108,1,1080000,S,5,1040917.277
68.23,1,1020000,B,5,1040917.277
69.041,1,1090000,S,5,1040917.277
71.519,1,970000,B,5,1040917.277
72.41,1,1040000,B,5,1040917.277
73.76,1,1120000,B,5,1076951.515
74.051,1,1130000,S,5,1076951.515
75.016,1,1090000,S,5,1076951.515
75.628,1,1030000,S,5,1049602.401
77.826,1,1080000,S,5,1049602.401
78.971,1,1050000,S,5,1049602.401
79.18,1,1050000,B,5,1049602.401
79.286,1,1010000,B,5,1049602.401
79.327,1,1030000,B,5,1049602.401
80.121,1,1060000,B,5,1049602.401
80.448,1,1050000,S,5,1049602.401
80.877,1,1040000,B,5,1049602.401
80.979,1,1050000,S,5,1049602.401
81.186,1,1010000,B,5,1049602.401
81.228,1,1050000,B,5,1049602.401
81.35,1,1080000,S,5,1049602.401
81.751,1,1080000,S,5,1049602.401
82.161,1,980000,B,5,1049602.401
82.587,1,1050000,S,5,1049602.401
83.832,1,1040000,S,5,1044686.792
84.045,1,1070000,S,5,1044686.792
84.275,1,1020000,B,5,1044686.792
84.824,1,1080000,B,5,1044686.792
85.526,1,990000,B,5,1044686.792
85.634,1,1080000,S,5,1044686.792
87.365,1,1090000,S,5,1044686.792
87.406,1,1040000,B,5,1044686.792
87.712,1,990000,B,5,1044686.792
87.799,1,1090000,S,5,1044686.792
87.979,1,960000,B,5,1044686.792
88.03,1,1110000,S,5,1044686.792
88.581,1,1040000,B,5,1044686.792
88.623,1,1020000,B,5,1044686.792
88.824,1,1090000,S,5,1044686.792
90.886,1,1040000,S,5,1044686.792
91.632,1,1060000,S,5,1044686.792
91.795,1,1050000,B,5,1044686.792
92.09,1,1070000,S,5,1044686.792
92.983,1,990000,B,5,1044686.792
93.112,1,1070000,B,5,1044686.792
93.281,1,1080000,B,5,1044686.792
93.293,1,1020000,S,5,1044686.792
93.446,1,1050000,B,5,1044686.792
93.76,1,970000,B,5,1044686.792
94.411,1,1010000,S,5,1044686.792
96.321,1,1030000,B,5,1007256.014
96.611,1,970000,B,5,1007256.014
96.724,1,1010000,S,5,1007256.014
96.787,1,1040000,S,5,1007256.014
97.181,1,1050000,S,5,1007256.014
97.349,1,1050000,S,5,1007256.014
97.465,1,1010000,B,5,1007256.014
97.478,1,1020000,S,5,1007256.014
98.137,1,1050000,S,5,1007256.014
98.745,1,1030000,B,5,1007256.014
98.779,1,1010000,S,5,1007256.014
100.323,1,1050000,S,5,1017754.71
101.069,1,950000,S,5,990088.28
102.237,1,1000000,S,5,990088.28
103.254,1,1050000,S,5,990088.28
103.273,1,1050000,B,5,990088.28
104.372,1,990000,S,5,990088.28
105.098,1,980000,B,5,990088.28
105.296,1,970000,B,5,990088.28
105.895,1,970000,B,5,990088.28
106.536,1,970000,B,5,990088.28
107.156,1,1000000,S,5,990088.28
107.278,1,950000,B,5,990088.28
107.87,1,990000,S,5,990088.28
108.279,1,1080000,S,5,990088.28
108.48,1,970000,B,5,990088.28
109.642,1,1030000,S,5,990088.28
109.711,1,1000000,S,5,990088.28
110.571,1,990000,B,5,990088.28
110.663,1,990000,B,5,990088.28
110.782,1,1000000,S,5,990088.28
111.588,1,930000,S,5,990088.28
111.599,1,1020000,S,5,990088.28
111.602,1,970000,B,5,990088.28
111.689,1,1020000,S,5,990088.28
111.891,1,960000,B,5,990088.28
112.074,1,990000,S,5,990088.28
112.082,1,970000,S,5,990088.28
112.762,1,1000000,S,5,990088.28
113.265,1,1010000,S,5,990088.28
114.29,1,980000,S,5,990088.28
115.374,1,1070000,S,5,990088.28
115.641,1,1010000,S,5,990088.28
116.373,1,950000,B,5,990088.28
116.549,1,970000,S,5,990088.28
116.595,1,940000,B,5,990088.28
117.328,1,1000000,S,5,990088.28
118.383,1,930000,B,5,990088.28
118.91,1,1040000,S,5,990088.28
119.324,1,970000,S,5,990088.28
119.767,1,1010000,S,5,990088.28
119.828,1,980000,S,5,990088.28
120.987,1,1010000,S,5,990088.28
121.108,1,1000000,S,5,990088.28
121.75,1,960000,S,5,990088.28
122.91,1,970000,B,5,990088.28
123.513,1,960000,B,5,990088.28
123.571,1,980000,B,5,990088.28
123.996,1,1000000,B,5,990088.28
126.185,1,980000,S,5,990088.28
126.352,1,1010000,S,5,990088.28
126.646,1,1000000,S,5,990088.28
126.802,1,1040000,S,5,990088.28
127.213,1,980000,S,5,990088.28
127.559,1,1010000,S,5,990088.28
127.644,1,1000000,B,5,990088.28
127.698,1,950000,S,5,990088.28
127.745,1,1000000,B,5,990088.28
128.603,1,1020000,S,5,990088.28
129.239,1,1000000,B,5,990088.28
129.821,1,1030000,S,5,974218.139
131.209,1,1000000,S,5,974218.139
131.493,1,1000000,S,5,974218.139
132.068,1,950000,B,5,974218.139
132.8,1,940000,B,5,974218.139
133.212,1,980000,B,5,974218.139
135.202,1,940000,B,5,946731.231
136.029,1,970000,B,5,946731.231
136.4,1,950000,B,5,946731.231
136.408,1,900000,B,5,946731.231
136.673,1,930000,B,5,946731.231
137.322,1,980000,S,5,946731.231
137.777,1,890000,S,5,946731.231
137.884,1,950000,B,5,946731.231
139.547,1,930000,B,5,946731.231
142.927,1,890000,B,5,946731.231
143.035,1,950000,B,5,946731.231
143.412,1,900000,B,5,946731.231
143.588,1,950000,B,5,946731.231
143.701,1,900000,B,5,946731.231
143.756,1,930000,B,5,946731.231
144.022,1,950000,B,5,946731.231
145.09,1,930000,B,5,946731.231
145.73,1,960000,B,5,946731.231
145.814,1,980000,S,5,946731.231
146.105,1,920000,B,5,946731.231
146.597,1,1010000,S,5,946731.231
147.235,1,1020000,S,5,946731.231
148.987,1,960000,B,5,946731.231
149.232,1,900000,B,5,946731.231
149.712,1,940000,B,5,946731.231
150.232,1,970000,B,5,946731.231
150.268,1,990000,S,5,946731.231
151.358,1,1050000,S,5,946731.231
152.133,1,910000,S,5,946731.231
152.335,1,920000,B,5,946731.231
152.346,1,1040000,S,5,946731.231
152.819,1,950000,B,5,946731.231
152.922,1,930000,B,5,946731.231
153.941,1,900000,S,5,946731.231
154.026,1,1000000,S,5,946731.231
154.354,1,880000,B,5,946731.231
154.795,1,1010000,S,5,946731.231
155.043,1,920000,B,5,946731.231
155.366,1,930000,B,5,946731.231
155.443,1,940000,S,5,946731.231
156.953,1,960000,S,5,946731.231
157.137,1,950000,B,5,946731.231
157.201,1,980000,S,5,946731.231
157.245,1,980000,S,5,946731.231
157.394,1,980000,S,5,946731.231
157.674,1,930000,S,5,946731.231
158.973,1,930000,B,5,946731.231
159.023,1,940000,B,5,946731.231
159.312,1,930000,B,5,946731.231
160.076,1,890000,B,5,946731.231
162.626,1,890000,B,5,912923.005
163.156,1,950000,S,5,912923.005
163.627,1,920000,B,5,912923.005
163.631,1,950000,S,5,912923.005
163.87,1,880000,B,5,912923.005
163.901,1,910000,B,5,912923.005
164.057,1,930000,B,5,912923.005
164.972,1,880000,S,5,886073.16
165.7,1,920000,S,5,886073.16
166.343,1,840000,B,5,885566.576
166.434,1,830000,B,5,885566.576
166.81,1,830000,B,5,885566.576
167.022,1,860000,S,5,885566.576
167.998,1,900000,S,5,885566.576
168.19,1,830000,B,5,885566.576
168.205,1,850000,B,5,885566.576
168.944,1,920000,S,5,885566.576
169.005,1,850000,B,5,885566.576
169.222,1,880000,S,5,885566.576
171.252,1,860000,B,5,885566.576
171.431,1,920000,S,5,885566.576
172.161,1,860000,B,5,885566.576
172.272,1,890000,B,5,885566.576
172.641,1,900000,S,5,885566.576
173.894,1,860000,B,5,840874.162
174.028,1,930000,S,5,840874.162
174.09,1,840000,S,5,840874.162
174.359,1,850000,S,5,840874.162
174.548,1,780000,B,5,840874.162
174.676,1,760000,B,5,840874.162
176.714,1,910000,S,5,840874.162
176.956,1,840000,S,5,840874.162
177.008,1,860000,B,5,840874.162
177.104,1,930000,S,5,840874.162
178.795,1,870000,B,5,840874.162
179.094,1,840000,S,5,840874.162
179.579,1,850000,B,5,840874.162
183.033,1,830000,S,5,840874.162
183.335,1,830000,S,5,840874.162
183.544,1,830000,B,5,840874.162
183.668,1,920000,S,5,840874.162
183.993,1,830000,B,5,840874.162
184.188,1,820000,B,5,840874.162
184.263,1,820000,B,5,840874.162
184.291,1,870000,B,5,840874.162
185.223,1,830000,S,5,840874.162
186.485,1,870000,S,5,840874.162
186.77,1,850000,B,5,840874.162
188.77,1,870000,S,5,840874.162
189.937,1,830000,B,5,840874.162
190.206,1,790000,S,5,840874.162
190.753,1,880000,S,5,840874.162
191.04,1,840000,S,5,840874.162
191.14,1,900000,S,5,840874.162
191.879,1,780000,B,5,840874.162
192.971,1,900000,S,5,850250.79
193.125,1,840000,S,5,850250.79
193.956,1,890000,S,5,850250.79
194.025,1,870000,S,5,850250.79
194.308,1,880000,B,5,850250.79
195.448,1,820000,B,5,850250.79
195.478,1,830000,B,5,850250.79
195.989,1,870000,S,5,850250.79
196.336,1,840000,S,5,850250.79
197.131,1,880000,S,5,850250.79
197.243,1,930000,S,5,850250.79
197.807,1,810000,B,5,850250.79
198.008,1,790000,B,5,850250.79
198.405,1,900000,S,5,850250.79
198.493,1,850000,S,5,850250.79
198.535,1,900000,S,5,850250.79
199.547,1,860000,S,5,850250.79
199.69,1,880000,B,5,850250.79
199.982,1,840000,B,5,850250.79
200.047,1,780000,B,5,850250.79
200.557,1,930000,S,5,850250.79
200.867,1,880000,S,5,850250.79
201.256,1,840000,B,5,850250.79
201.668,1,850000,B,5,850250.79
202.4,1,870000,S,5,850250.79
202.844,1,920000,S,5,850250.79
203.52,1,880000,S,5,850250.79
204.048,1,830000,B,5,850250.79
204.267,1,840000,S,5,850250.79
207.597,1,840000,B,5,850250.79
207.759,1,880000,S,5,850250.79
208.284,1,830000,B,5,850250.79
208.802,1,850000,S,5,850250.79
208.902,1,850000,B,5,850250.79
209.337,1,870000,B,5,850250.79
209.712,1,870000,S,5,850250.79
210.441,1,740000,B,5,850250.79
211.251,1,950000,B,5,916642.877
211.894,1,870000,B,5,916642.877
212.201,1,860000,B,5,916642.877
212.602,1,960000,S,5,916642.877
213.139,1,980000,S,5,916642.877
213.28,1,910000,S,5,916642.877
214.304,1,920000,S,5,916642.877
214.464,1,880000,B,5,916642.877
215.108,1,860000,B,5,916642.877
215.235,1,910000,S,5,916642.877
215.483,1,940000,S,5,916642.877
217.185,1,870000,B,5,916642.877
217.477,1,930000,S,5,916642.877
218.443,1,950000,B,5,916642.877
218.507,1,890000,B,5,916642.877
218.698,1,960000,S,5,916642.877
218.968,1,890000,B,5,916642.877
219.031,1,890000,B,5,916642.877
219.91,1,930000,B,5,916642.877
220.506,1,880000,B,5,916642.877
220.871,1,880000,S,5,916642.877
220.933,1,900000,S,5,916642.877
221.303,1,940000,S,5,916642.877
222.23,1,930000,B,5,916642.877
222.703,1,970000,S,5,916642.877
222.885,1,880000,B,5,916642.877
222.897,1,830000,B,5,916642.877
223.083,1,820000,B,5,916642.877
223.332,1,940000,S,5,916642.877
223.784,1,990000,S,5,916642.877
224.449,1,980000,S,5,916642.877
224.599,1,900000,S,5,916642.877
224.641,1,1000000,S,5,916642.877
224.819,1,970000,S,5,916642.877
225.127,1,910000,B,5,916642.877
225.155,1,940000,S,5,916642.877
225.781,1,960000,S,5,916642.877
226.048,1,910000,S,5,916642.877
226.286,1,990000,S,5,916642.877
226.49,1,940000,B,5,916642.877
226.557,1,950000,S,5,916642.877
226.858,1,890000,B,5,916642.877
227.699,1,930000,S,5,916642.877
227.984,1,940000,B,5,916642.877
228.101,1,880000,B,5,916642.877
228.224,1,900000,S,5,916642.877
228.464,1,880000,B,5,916642.877
228.58,1,880000,S,5,916642.877
229.332,1,960000,S,5,916642.877
229.851,1,920000,S,5,916642.877
231.16,1,910000,S,5,916642.877
231.793,1,900000,S,5,916642.877
231.914,1,980000,S,5,916642.877
231.919,1,860000,B,5,916642.877
232.194,1,950000,S,5,916642.877
232.624,1,930000,S,5,946324.643
232.861,1,920000,S,5,946324.643
232.958,1,940000,S,5,946324.643
233.816,1,920000,B,5,946324.643
234.063,1,960000,S,5,946324.643
234.224,1,930000,B,5,946324.643
234.407,1,890000,B,5,946324.643
234.704,1,940000,B,5,946324.643
234.743,1,970000,B,5,946324.643
234.821,1,970000,S,5,946324.643
234.875,1,940000,B,5,946324.643
235.14,1,950000,S,5,946324.643
235.959,1,870000,S,5,946324.643
236.741,1,970000,S,5,946324.643
236.758,1,950000,S,5,946324.643
237.197,1,920000,B,5,946324.643
237.416,1,930000,B,5,946324.643
239.196,1,920000,B,5,946324.643
239.322,1,960000,B,5,946324.643
239.406,1,960000,S,5,946324.643
