arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
34.311,1,1000000,B,5,970459.902
35.895,1,980000,S,5,970459.902
37.541,1,1010000,B,5,970459.902
37.564,1,950000,S,5,970459.902
39.025,1,930000,B,5,970459.902
40.026,1,970000,S,5,970459.902
40.688,1,950000,B,5,970459.902
40.713,1,940000,B,5,970459.902
41.768,1,950000,B,5,970459.902
42.713,1,1010000,S,5,970459.902
42.835,1,1000000,S,5,970459.902
42.868,1,1010000,S,5,970459.902
43.946,1,980000,S,5,970459.902
43.957,1,920000,B,5,970459.902
44.355,1,970000,S,5,970459.902
44.53,1,980000,S,5,970459.902
44.53,1,960000,B,5,970459.902
44.819,1,970000,S,5,970459.902
44.94,1,950000,S,5,970459.902
44.966,1,950000,B,5,970459.902
45.548,1,950000,B,5,970459.902
46.372,1,980000,S,5,970459.902
47.213,1,980000,B,5,970459.902
47.806,1,990000,S,5,970459.902
47.877,1,980000,S,5,970459.902
47.912,1,1010000,S,5,970459.902
48.249,1,950000,B,5,970459.902
48.263,1,970000,B,5,970459.902
48.632,1,1000000,S,5,970459.902
48.869,1,990000,S,5,970459.902
51.421,1,980000,B,5,970459.902
51.994,1,1000000,S,5,970459.902
52.377,1,970000,S,5,970459.902
52.454,1,970000,B,5,970459.902
52.474,1,930000,B,5,970459.902
53.328,1,960000,S,5,970459.902
53.328,1,950000,S,5,970459.902
53.465,1,950000,B,5,970459.902
53.754,1,940000,B,5,970459.902
53.962,1,920000,B,5,970459.902
54.611,1,980000,B,5,970459.902
55.754,1,990000,B,5,970459.902
55.819,1,1030000,S,5,970459.902
58.348,1,930000,B,5,970459.902
58.733,1,950000,S,5,970459.902
58.974,1,1050000,S,5,970459.902
59.544,1,1020000,S,5,970459.902
59.953,1,1020000,S,5,970459.902
59.972,1,930000,B,5,970459.902
60.446,1,1000000,S,5,970459.902
60.856,1,900000,S,5,970459.902
62.644,1,1020000,S,5,992571.728
62.692,1,970000,B,5,992571.728
62.692,1,970000,S,5,992571.728
62.946,1,970000,B,5,992571.728
63.177,1,1020000,B,5,992571.728
63.673,1,950000,B,5,992571.728
64.026,1,1030000,B,5,992571.728
65.022,1,950000,B,5,954776.738
65.42,1,910000,B,5,954776.738
65.714,1,940000,B,5,954776.738
66.957,1,980000,B,5,954776.738
67.84,1,1000000,S,5,954776.738
68.571,1,990000,S,5,952828.289
68.593,1,950000,B,5,952828.289
68.734,1,940000,B,5,952828.289
69.169,1,900000,S,5,952828.289
69.294,1,940000,B,5,952828.289
69.383,1,930000,B,5,952828.289
69.432,1,910000,B,5,952828.289
69.891,1,1030000,S,5,952828.289
70.664,1,980000,S,5,952828.289
71.131,1,910000,B,5,952828.289
71.481,1,880000,B,5,957351.521
72.631,1,930000,B,5,957351.521
72.648,1,920000,S,5,957351.521
74.012,1,950000,S,5,957351.521
74.414,1,910000,B,5,957351.521
74.688,1,950000,B,5,957351.521
75.325,1,940000,B,5,957351.521
75.36,1,980000,S,5,957351.521
75.591,1,920000,B,5,957351.521
75.655,1,900000,B,5,957351.521
76.99,1,940000,B,5,957351.521
77.058,1,990000,S,5,957351.521
77.49,1,970000,S,5,920342.826
78.133,1,1020000,S,5,920342.826
78.378,1,930000,S,5,920342.826
79.231,1,950000,S,5,920342.826
79.991,1,930000,S,5,920342.826
81.042,1,960000,S,5,920342.826
81.334,1,950000,S,5,920342.826
82.006,1,970000,S,5,920342.826
82.273,1,850000,B,5,920342.826
82.824,1,910000,S,5,920342.826
82.92,1,870000,B,5,920342.826
83.256,1,860000,B,5,920342.826
84.498,1,900000,S,5,920342.826
84.7,1,920000,S,5,920342.826
85.335,1,870000,B,5,916848.491
85.514,1,900000,B,5,916848.491
85.604,1,960000,S,5,916848.491
86.642,1,960000,S,5,916848.491
88.211,1,940000,B,5,916848.491
88.57,1,950000,S,5,916848.491
88.635,1,920000,B,5,916848.491
89.658,1,890000,B,5,916848.491
89.927,1,930000,S,5,916848.491
90.029,1,930000,B,5,916848.491
91.278,1,1000000,S,5,937230.266
91.394,1,890000,B,5,937230.266
91.63,1,940000,S,5,937230.266
92.647,1,970000,S,5,937230.266
92.755,1,910000,B,5,937230.266
92.787,1,960000,B,5,937230.266
92.894,1,910000,B,5,937230.266
94.466,1,950000,S,5,937230.266
94.953,1,870000,B,5,937230.266
95.939,1,1000000,S,5,937230.266
95.95,1,920000,S,5,937230.266
97.096,1,960000,S,5,937230.266
97.157,1,920000,B,5,937230.266
97.346,1,880000,S,5,937230.266
97.454,1,920000,S,5,937230.266
97.517,1,940000,B,5,937230.266
98.0,1,950000,S,5,937230.266
99.443,1,900000,B,5,937230.266
99.82,1,960000,S,5,937230.266
99.95,1,890000,B,5,937230.266
100.442,1,1000000,S,5,937230.266
101.847,1,850000,B,5,937230.266
102.156,1,880000,B,5,937230.266
102.553,1,950000,B,5,937230.266
103.037,1,910000,B,5,937230.266
103.211,1,960000,S,5,937230.266
104.093,1,950000,S,5,937230.266
104.425,1,940000,B,5,937230.266
104.533,1,910000,S,5,937230.266
105.997,1,930000,B,5,937230.266
106.587,1,980000,S,5,937230.266
106.683,1,960000,B,5,937230.266
107.967,1,920000,S,5,937230.266
108.289,1,960000,S,5,937230.266
108.807,1,960000,B,5,937230.266
109.151,1,940000,S,5,937230.266
109.343,1,900000,B,5,937230.266
110.807,1,910000,B,5,937230.266
110.883,1,920000,B,5,937230.266
111.248,1,890000,B,5,937230.266
111.272,1,970000,S,5,937230.266
111.484,1,950000,S,5,937230.266
111.76,1,960000,S,5,937230.266
113.618,1,960000,S,5,937230.266
113.656,1,970000,S,5,937230.266
114.029,1,890000,B,5,937230.266
114.27,1,910000,B,5,937230.266
114.456,1,840000,B,5,937230.266
114.714,1,960000,B,5,937230.266
114.755,1,910000,B,5,937230.266
116.28,1,990000,S,5,937230.266
117.744,1,950000,S,5,924107.245
118.063,1,900000,B,5,924107.245
118.342,1,930000,B,5,924107.245
118.55,1,970000,B,5,924107.245
118.641,1,940000,S,5,924107.245
118.739,1,860000,B,5,924107.245
119.108,1,920000,B,5,924107.245
119.554,1,940000,B,5,924107.245
119.818,1,930000,B,5,924107.245
120.026,1,940000,B,5,924107.245
121.273,1,930000,B,5,924107.245
121.379,1,880000,B,5,924107.245
121.936,1,940000,S,5,924107.245
124.19,1,980000,S,5,947837.038
124.875,1,960000,B,5,947837.038
124.976,1,910000,S,5,947837.038
125.06,1,960000,B,5,947837.038
125.124,1,930000,B,5,947837.038
125.157,1,1010000,S,5,947837.038
125.593,1,930000,S,5,947837.038
125.684,1,920000,S,5,947837.038
126.338,1,890000,B,5,947837.038
126.928,1,900000,B,5,947837.038
127.042,1,930000,B,5,947837.038
128.536,1,1030000,S,5,947837.038
128.613,1,1020000,S,5,947837.038
129.498,1,980000,S,5,947837.038
130.174,1,970000,S,5,947837.038
131.058,1,950000,S,5,947837.038
131.481,1,910000,B,5,947837.038
131.752,1,950000,B,5,947837.038
131.761,1,960000,S,5,947837.038
132.128,1,930000,B,5,947837.038
132.703,1,900000,B,5,947837.038
132.715,1,940000,B,5,947837.038
132.895,1,950000,B,5,947837.038
133.068,1,980000,S,5,947837.038
133.492,1,980000,S,5,947837.038
134.445,1,950000,S,5,947837.038
134.646,1,920000,S,5,915150.559
134.674,1,950000,S,5,915150.559
135.061,1,860000,B,5,915150.559
135.469,1,950000,S,5,915150.559
136.218,1,930000,S,5,915150.559
136.682,1,850000,B,5,915150.559
137.447,1,880000,B,5,915150.559
137.462,1,890000,B,5,915150.559
138.198,1,900000,S,5,915150.559
138.9,1,880000,B,5,915150.559
139.114,1,930000,S,5,915150.559
139.131,1,930000,B,5,915150.559
139.604,1,910000,S,5,915150.559
139.923,1,890000,B,5,915150.559
140.136,1,900000,S,5,915150.559
140.234,1,890000,B,5,915150.559
140.667,1,940000,S,5,915150.559
141.456,1,950000,S,5,915150.559
141.499,1,970000,S,5,915150.559
141.593,1,920000,S,5,915150.559
142.02,1,900000,B,5,915150.559
142.356,1,910000,S,5,915150.559
143.92,1,870000,B,5,915150.559
144.502,1,940000,S,5,915150.559
144.903,1,980000,S,5,915150.559
146.336,1,930000,S,5,915150.559
146.529,1,920000,S,5,915150.559
147.486,1,960000,S,5,915150.559
147.584,1,960000,S,5,915150.559
147.614,1,880000,B,5,915150.559
147.727,1,920000,S,5,915150.559
148.595,1,890000,S,5,915150.559
148.717,1,920000,S,5,915150.559
149.478,1,870000,B,5,915150.559
151.625,1,900000,B,5,915150.559
151.702,1,840000,B,5,915150.559
153.133,1,870000,B,5,915150.559
153.382,1,930000,S,5,915150.559
153.706,1,910000,B,5,915150.559
154.829,1,950000,S,5,915150.559
155.308,1,930000,S,5,915150.559
155.467,1,860000,B,5,915150.559
155.842,1,900000,S,5,892391.061
155.89,1,890000,B,5,892391.061
155.995,1,860000,B,5,892391.061
158.075,1,850000,B,5,892391.061
159.372,1,930000,S,5,882565.632
159.926,1,890000,B,5,882565.632
160.056,1,910000,S,5,882565.632
160.211,1,910000,S,5,882565.632
160.271,1,860000,B,5,882565.632
160.981,1,870000,B,5,882565.632
161.573,1,880000,S,5,882565.632
161.589,1,860000,B,5,882565.632
161.929,1,900000,S,5,882565.632
162.553,1,900000,S,5,882565.632
162.943,1,900000,S,5,882565.632
163.196,1,850000,B,5,882565.632
163.49,1,880000,S,5,882565.632
163.636,1,860000,B,5,882565.632
163.717,1,860000,S,5,882565.632
163.866,1,910000,S,5,882565.632
164.033,1,890000,S,5,882565.632
164.602,1,920000,S,5,882565.632
165.042,1,900000,B,5,882565.632
166.665,1,890000,B,5,882565.632
166.666,1,920000,B,5,882565.632
166.701,1,840000,B,5,882565.632
167.457,1,860000,B,5,882565.632
167.786,1,950000,S,5,882565.632
167.996,1,890000,B,5,882565.632
168.329,1,890000,B,5,882565.632
168.583,1,780000,B,5,882565.632
168.847,1,880000,S,5,882565.632
168.907,1,880000,B,5,882565.632
169.588,1,920000,S,5,882565.632
169.949,1,920000,B,5,882565.632
170.421,1,880000,B,5,882565.632
170.598,1,850000,B,5,882565.632
171.138,1,870000,B,5,882565.632
171.503,1,850000,S,5,882565.632
171.899,1,930000,S,5,882565.632
171.996,1,890000,B,5,882565.632
172.026,1,860000,B,5,882565.632
172.16,1,840000,S,5,882565.632
172.557,1,860000,S,5,882565.632
173.036,1,920000,B,5,959369.752
174.006,1,950000,B,5,959369.752
174.084,1,1020000,S,5,959369.752
174.981,1,950000,B,5,959369.752
175.412,1,970000,B,5,959369.752
176.332,1,970000,S,5,959369.752
176.333,1,960000,B,5,959369.752
176.344,1,980000,S,5,959369.752
176.621,1,980000,B,5,959369.752
177.231,1,900000,B,5,959369.752
177.659,1,1000000,S,5,959369.752
178.346,1,970000,S,5,959369.752
178.419,1,1010000,S,5,959369.752
178.755,1,950000,B,5,959369.752
178.856,1,970000,B,5,959369.752
179.025,1,940000,B,5,959369.752
179.711,1,980000,S,5,959369.752
179.919,1,920000,B,5,959369.752
180.328,1,1030000,S,5,959369.752
181.281,1,1000000,B,5,962885.98
181.929,1,910000,B,5,962885.98
181.987,1,970000,B,5,962885.98
182.965,1,960000,S,5,962885.98
182.974,1,970000,B,5,962885.98
184.141,1,990000,S,5,962885.98
184.924,1,960000,S,5,962885.98
186.089,1,1000000,S,5,962885.98
186.507,1,1010000,S,5,962885.98
186.606,1,970000,B,5,962885.98
187.381,1,990000,S,5,962885.98
188.973,1,940000,B,5,962885.98
189.916,1,1020000,S,5,993833.809
189.972,1,920000,B,5,993833.809
189.99,1,900000,B,5,993833.809
190.691,1,970000,B,5,993833.809
191.405,1,990000,B,5,993833.809
192.278,1,1020000,B,5,993833.809
192.412,1,1020000,B,5,993833.809
192.642,1,1000000,S,5,993833.809
192.861,1,1040000,S,5,993833.809
192.898,1,930000,B,5,993833.809
193.017,1,1010000,S,5,993833.809
193.477,1,990000,S,5,993833.809
193.847,1,990000,S,5,993833.809
193.987,1,970000,S,5,993833.809
195.137,1,1070000,S,5,1029015.31
195.51,1,1030000,B,5,1029015.31
195.712,1,1000000,S,5,1029015.31
195.909,1,940000,B,5,1029015.31
195.918,1,1040000,S,5,1029015.31
196.1,1,1090000,S,5,1029015.31
196.349,1,1040000,S,5,1029015.31
196.97,1,1020000,B,5,1029015.31
197.321,1,1030000,S,5,1029015.31
197.721,1,1030000,S,5,1029015.31
197.957,1,1000000,B,5,1029015.31
197.969,1,1020000,B,5,1029015.31
198.046,1,1030000,S,5,1029015.31
198.641,1,1060000,S,5,1029015.31
198.907,1,1010000,S,5,1029015.31
199.61,1,1000000,B,5,1029015.31
200.69,1,990000,S,5,1029015.31
201.918,1,1020000,S,5,1029015.31
201.994,1,990000,S,5,1029015.31
202.348,1,1040000,S,5,1029015.31
202.438,1,1090000,S,5,1029015.31
202.658,1,1020000,B,5,1029015.31
203.178,1,1140000,S,5,1029015.31
204.782,1,1000000,B,5,1029015.31
205.61,1,1030000,S,5,1029015.31
205.91,1,1020000,B,5,1029015.31
206.6,1,1060000,B,5,1029015.31
206.778,1,1010000,S,5,1029015.31
208.845,1,1020000,B,5,1029015.31
208.898,1,1050000,S,5,1029015.31
209.314,1,1020000,S,5,1029015.31
209.616,1,1010000,S,5,1029015.31
209.724,1,950000,B,5,1029015.31
210.854,1,1060000,B,5,1029015.31
212.024,1,1080000,S,5,1029015.31
212.6,1,1090000,S,5,1029015.31
214.546,1,1000000,B,5,1029015.31
215.435,1,1020000,B,5,1029015.31
215.522,1,1000000,B,5,1029015.31
215.642,1,1060000,S,5,1029015.31
215.758,1,1000000,B,5,1029015.31
216.078,1,1060000,S,5,1029015.31
216.725,1,1040000,B,5,1029015.31
217.122,1,1060000,S,5,1029015.31
217.507,1,1100000,S,5,1062704.512
218.274,1,1110000,S,5,1062704.512
218.29,1,1080000,B,5,1062704.512
218.44,1,1110000,S,5,1062704.512
218.486,1,1030000,B,5,1062704.512
220.087,1,990000,B,5,1062704.512
220.126,1,1060000,B,5,1062704.512
220.322,1,1110000,S,5,1062704.512
220.543,1,1050000,B,5,1062704.512
220.606,1,1050000,S,5,1062704.512
220.729,1,1100000,S,5,1062704.512
221.114,1,1090000,S,5,1062704.512
221.596,1,1100000,S,5,1062704.512
221.733,1,1130000,S,5,1062704.512
222.048,1,1090000,B,5,1062704.512
223.844,1,1140000,S,5,1062704.512
224.018,1,1120000,S,5,1062704.512
224.037,1,1080000,S,5,1062704.512
224.436,1,1090000,S,5,1062704.512
224.944,1,1140000,S,5,1062704.512
225.183,1,1030000,B,5,1062704.512
225.726,1,1080000,S,5,1062704.512
225.825,1,1080000,S,5,1062704.512
226.921,1,1010000,B,5,1090928.765
226.924,1,1150000,S,5,1090928.765
227.556,1,1060000,B,5,1090928.765
227.59,1,1080000,S,5,1090928.765
228.231,1,1090000,S,5,1090928.765
228.603,1,1080000,S,5,1097775.079
231.638,1,1170000,S,5,1097775.079
231.701,1,1090000,S,5,1097775.079
232.253,1,1090000,B,5,1097775.079
232.992,1,1100000,S,5,1097775.079
233.003,1,1100000,S,5,1097775.079
233.636,1,1150000,S,5,1097775.079
234.879,1,1110000,B,5,1097775.079
235.521,1,1090000,S,5,1097775.079
236.006,1,1110000,B,5,1097775.079
236.541,1,1060000,B,5,1097775.079
236.649,1,1090000,B,5,1097775.079
237.55,1,1100000,B,5,1097775.079
